sample,annot_tool,condition,len_node1,lrgst_mito_node,len_lrgst_mito_node,total_genes_mito_node,CDS_mito_node,tRNA_mito_node,rRNA_mito_node,closely_related_species,gtype,gene,is_found,Run,Species,Assembly length (bp),mtDNA (%),GenBank ID,Publicly Available Genus,Publicly Available Species,group
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,ND4L,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,ND5,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,ND6,0,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,COX1,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,COX2,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,COX3,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,ATP6,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,ATP8,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,CDS,CYTB,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,rRNA,s-rRNA,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11537177,mitoZ,unfilt,52395.0,NODE_43_15115,15115,34,12,20,2,Nisaetus_alboniger,rRNA,l-rRNA,1,SRR11537177,Merops apiaster,13884.0,0.0406,MN122929,1,0,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND1,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND2,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND3,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND4,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND4L,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND5,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND6,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,COX1,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,COX2,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,COX3,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ATP6,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ATP8,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,CYTB,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,rRNA,s-rRNA,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,unfilt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,rRNA,l-rRNA,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ND1,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ND2,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ND3,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ND4,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ND4L,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ND5,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ND6,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,COX1,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,COX2,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,COX3,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ATP6,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,ATP8,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,CYTB,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,rRNA,s-rRNA,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,unfilt,29096.0,NODE_6_16926,16926,37,13,22,2,Pseudopodoces_humilis,rRNA,l-rRNA,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND1,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND2,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND3,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND4,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND4L,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND5,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND6,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,COX1,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,COX2,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,COX3,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ATP6,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ATP8,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,CYTB,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,rRNA,s-rRNA,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,unfilt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,rRNA,l-rRNA,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ND1,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ND2,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ND3,0,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ND4,0,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ND4L,0,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ND5,0,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ND6,0,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,COX1,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,COX2,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,COX3,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ATP6,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,ATP8,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,CDS,CYTB,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,rRNA,s-rRNA,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,unfilt,24761.0,NODE_3_16548,16548,32,8,22,2,Physeter_catodon,rRNA,l-rRNA,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND1,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND2,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND3,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND4,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND4L,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND5,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND6,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,COX1,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,COX2,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,COX3,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ATP6,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ATP8,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,CDS,CYTB,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,rRNA,s-rRNA,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,unfilt,28158.0,NODE_3_16483,16483,37,13,22,2,Eothenomys_inez,rRNA,l-rRNA,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ND1,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ND2,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ND3,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ND4,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ND4L,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ND5,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ND6,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,COX1,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,COX2,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,COX3,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ATP6,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,ATP8,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,CDS,CYTB,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,rRNA,s-rRNA,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,Diplophos_taenia,rRNA,l-rRNA,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ND1,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ND2,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ND3,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ND4,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ND4L,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ND5,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ND6,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,COX1,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,COX2,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,COX3,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ATP6,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,ATP8,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,CDS,CYTB,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,rRNA,s-rRNA,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoZ,unfilt,19441.0,,0,0,0,0,0,,rRNA,l-rRNA,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ND1,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ND2,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ND3,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ND4,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ND4L,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ND5,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ND6,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,COX1,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,COX2,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,COX3,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ATP6,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,ATP8,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,CDS,CYTB,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,rRNA,s-rRNA,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoZ,unfilt,10405.0,,0,0,0,0,0,,rRNA,l-rRNA,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ND1,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ND2,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ND3,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ND4,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ND4L,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ND5,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ND6,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,COX1,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,COX2,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,COX3,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ATP6,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,ATP8,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,CDS,CYTB,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoZ,unfilt,6989.0,,0,0,0,0,0,,rRNA,s-rRNA,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
